b,accuracy,f1,precision,recall,yes_rate
-4.340000000000035,0.5933333333333334,0.31537598204264866,0.9964539007092199,0.18733333333333332,0.094
-4.320000000000036,0.5953333333333334,0.32102908277404923,0.9965277777777778,0.19133333333333333,0.096
-4.300000000000036,0.597,0.32571109871723364,0.9965870307167235,0.19466666666666665,0.09766666666666667
-4.280000000000037,0.6006666666666667,0.33592017738359203,0.9967105263157895,0.202,0.10133333333333333
-4.260000000000037,0.6033333333333334,0.3432671081677704,0.9967948717948718,0.20733333333333334,0.104
-4.2400000000000375,0.6036666666666667,0.344180915609487,0.9968051118210862,0.208,0.10433333333333333
-4.220000000000038,0.6056666666666667,0.3496426608026388,0.9968652037617555,0.212,0.10633333333333334
-4.200000000000038,0.609,0.3586659376708584,0.9969604863221885,0.21866666666666668,0.10966666666666666
-4.180000000000039,0.6096666666666667,0.3604587657018023,0.9969788519637462,0.22,0.11033333333333334
-4.160000000000039,0.6113333333333333,0.3649237472766884,0.9970238095238095,0.22333333333333333,0.112
-4.14000000000004,0.612,0.3667029379760609,0.9970414201183432,0.22466666666666665,0.11266666666666666
-4.12000000000004,0.614,0.3720173535791757,0.997093023255814,0.22866666666666666,0.11466666666666667
-4.1000000000000405,0.616,0.37729729729729733,0.9971428571428571,0.23266666666666666,0.11666666666666667
-4.080000000000041,0.618,0.38254310344827586,0.9971910112359551,0.23666666666666666,0.11866666666666667
-4.060000000000041,0.6216666666666667,0.39207284413497584,0.997275204359673,0.244,0.12233333333333334
-4.040000000000042,0.6226666666666667,0.3946524064171123,0.9972972972972973,0.246,0.12333333333333334
-4.020000000000042,0.6253333333333333,0.4014909478168264,0.9973544973544973,0.25133333333333335,0.126
-4.000000000000043,0.6266666666666667,0.4048884165781084,0.9973821989528796,0.254,0.12733333333333333
-3.980000000000043,0.63,0.41331923890063427,0.9974489795918368,0.26066666666666666,0.13066666666666665
-3.9600000000000435,0.631,0.4158311345646438,0.9974683544303797,0.26266666666666666,0.13166666666666665
-3.940000000000044,0.6333333333333333,0.4216614090431125,0.9975124378109452,0.2673333333333333,0.134
-3.9200000000000443,0.637,0.4307370622059592,0.9975786924939467,0.27466666666666667,0.13766666666666666
-3.9000000000000448,0.6386666666666667,0.43482794577685097,0.9976076555023924,0.278,0.13933333333333334
-3.880000000000045,0.64,0.4380853277835588,0.9976303317535545,0.2806666666666667,0.14066666666666666
-3.8600000000000456,0.641,0.44051948051948053,0.9976470588235294,0.2826666666666667,0.14166666666666666
-3.840000000000046,0.643,0.4453650958052822,0.9976798143851509,0.2866666666666667,0.14366666666666666
-3.8200000000000465,0.644,0.4477766287487074,0.9976958525345622,0.2886666666666667,0.14466666666666667
-3.800000000000047,0.6446666666666667,0.44938016528925623,0.9977064220183486,0.29,0.14533333333333334
-3.7800000000000473,0.6473333333333333,0.45576131687242794,0.9977477477477478,0.29533333333333334,0.148
-3.7600000000000477,0.6483333333333333,0.4581407293271699,0.9977628635346756,0.29733333333333334,0.149
-3.740000000000048,0.6496666666666666,0.46130189646335207,0.9977827050997783,0.3,0.15033333333333335
-3.7200000000000486,0.652,0.46680286006128696,0.9978165938864629,0.30466666666666664,0.15266666666666667
-3.700000000000049,0.6558888888888889,0.47606158010488914,0.997165131112686,0.31266666666666665,0.15677777777777777
-3.6800000000000495,0.6572222222222223,0.47914907985817995,0.9971890372452565,0.31533333333333335,0.15811111111111112
-3.66000000000005,0.6592222222222223,0.4837569432755429,0.9972241498959056,0.31933333333333336,0.16011111111111112
-3.6400000000000503,0.6615555555555556,0.4890976182489098,0.9972640218878249,0.324,0.16244444444444445
-3.6200000000000507,0.6648888888888889,0.49666221628838453,0.9973190348525469,0.33066666666666666,0.16577777777777777
-3.600000000000051,0.6668888888888889,0.5011647254575707,0.9973509933774835,0.33466666666666667,0.16777777777777778
-3.5800000000000516,0.6682222222222223,0.5041514447027565,0.9973718791064389,0.3373333333333333,0.1691111111111111
-3.560000000000052,0.6702222222222223,0.5086092715231787,0.9974025974025974,0.3413333333333333,0.1711111111111111
